customerID,Churn_Probability,Churn_Risk_Segment,Actual_Churn,tenure,MonthlyCharges,service_count,Contract,PaymentMethod
CUST02777,0.2590791153245525,Low Risk,0,55,94.24,1,Month-to-month,Electronic check
CUST04009,0.25906954480368866,Low Risk,0,16,94.24,2,Month-to-month,Credit card (automatic)
CUST00742,0.25906617733934506,Low Risk,1,19,94.24,1,Month-to-month,Bank transfer (automatic)
CUST01802,0.25905518762606256,Low Risk,1,31,94.24,3,Month-to-month,Credit card (automatic)
CUST02216,0.25904406832441973,Low Risk,0,50,94.24,4,Month-to-month,Credit card (automatic)
CUST02508,0.2590418587675437,Low Risk,1,30,94.24,2,Month-to-month,Bank transfer (automatic)
CUST05791,0.259003661210914,Low Risk,1,31,94.24,4,Month-to-month,Credit card (automatic)
CUST04984,0.25899030513446836,Low Risk,1,56,94.24,6,Month-to-month,Mailed check
CUST04883,0.2589664949253373,Low Risk,0,16,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00338,0.25893791927892473,Low Risk,0,20,94.24,2,Month-to-month,Credit card (automatic)
CUST00355,0.25890361647967863,Low Risk,1,57,94.24,3,Month-to-month,Credit card (automatic)
CUST06030,0.2589020298611468,Low Risk,0,9,94.24,6,Month-to-month,Bank transfer (automatic)
CUST05173,0.2589020298611468,Low Risk,0,9,94.24,6,Month-to-month,Bank transfer (automatic)
CUST03572,0.2588877908550067,Low Risk,0,8,94.24,3,Month-to-month,Credit card (automatic)
CUST06436,0.25888091004123825,Low Risk,0,29,94.24,4,Month-to-month,Credit card (automatic)
CUST04935,0.2588735381732902,Low Risk,0,48,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02306,0.2588594899610678,Low Risk,0,26,94.24,2,Month-to-month,Credit card (automatic)
CUST06682,0.2588521096800068,Low Risk,0,57,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04360,0.25884372628563657,Low Risk,1,16,94.24,3,Month-to-month,Credit card (automatic)
CUST00344,0.2588403710513659,Low Risk,0,27,94.24,3,Month-to-month,Credit card (automatic)
CUST02992,0.2588305188353388,Low Risk,0,23,94.24,2,Month-to-month,Credit card (automatic)
CUST04389,0.25881808120289934,Low Risk,0,17,94.24,1,Month-to-month,Credit card (automatic)
CUST06507,0.25881765822177516,Low Risk,1,47,94.24,2,Month-to-month,Credit card (automatic)
CUST05933,0.25881765822177516,Low Risk,0,47,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03603,0.2588072983181399,Low Risk,0,54,94.24,3,Month-to-month,Mailed check
CUST03857,0.25877053903085884,Low Risk,0,48,94.24,5,Month-to-month,Bank transfer (automatic)
CUST01287,0.25876616255181295,Low Risk,0,47,94.24,3,Month-to-month,Credit card (automatic)
CUST06253,0.2587558039898259,Low Risk,1,54,94.24,4,Month-to-month,Mailed check
CUST01095,0.2587558039898259,Low Risk,0,54,94.24,4,Month-to-month,Mailed check
CUST00808,0.25873327224477555,Low Risk,0,56,94.24,4,Month-to-month,Credit card (automatic)
CUST05225,0.25873327224477555,Low Risk,0,56,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04059,0.25870500670839114,Low Risk,0,26,94.24,5,Month-to-month,Credit card (automatic)
CUST05214,0.2587048311869604,Low Risk,1,6,94.24,0,Month-to-month,Bank transfer (automatic)
CUST04137,0.25868178750480536,Low Risk,0,56,94.24,5,Month-to-month,Bank transfer (automatic)
CUST02117,0.25866758074386836,Low Risk,0,7,94.24,4,Month-to-month,Credit card (automatic)
CUST05708,0.25863860525845017,Low Risk,0,53,94.24,3,Month-to-month,Electronic check
CUST01690,0.25861625115019904,Low Risk,0,55,94.24,4,Month-to-month,Bank transfer (automatic)
CUST06272,0.2585729050545698,Low Risk,0,52,94.24,1,Month-to-month,Mailed check
CUST02255,0.2585508247432878,Low Risk,0,6,94.24,2,Month-to-month,Electronic check
CUST05155,0.25855040803362833,Low Risk,0,6,94.24,3,Month-to-month,Credit card (automatic)
CUST02003,0.25855040803362833,Low Risk,1,6,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00777,0.25855040803362833,Low Risk,1,6,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04426,0.2585356669822667,Low Risk,0,53,94.24,5,Month-to-month,Mailed check
CUST01860,0.2585356669822667,Low Risk,0,53,94.24,5,Month-to-month,Mailed check
CUST02385,0.25852507552636983,Low Risk,1,17,94.24,2,Month-to-month,Credit card (automatic)
CUST01293,0.2585214410965019,Low Risk,0,52,94.24,2,Month-to-month,Electronic check
CUST04350,0.2585214410965019,Low Risk,0,52,94.24,2,Month-to-month,Electronic check
CUST00976,0.25849936364767734,Low Risk,0,6,94.24,3,Month-to-month,Mailed check
CUST04699,0.25849894699204207,Low Risk,0,6,94.24,4,Month-to-month,Credit card (automatic)
CUST02607,0.2584736177691789,Low Risk,0,17,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03707,0.25843949390745174,Low Risk,1,53,94.24,3,Month-to-month,Credit card (automatic)
CUST06007,0.258431394309565,Low Risk,0,52,94.24,1,Month-to-month,Bank transfer (automatic)
CUST04420,0.258431394309565,Low Risk,1,52,94.24,1,Month-to-month,Bank transfer (automatic)
CUST04015,0.2584162510294522,Low Risk,0,43,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01563,0.25840910743059503,Low Risk,0,44,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00483,0.2583528694153273,Low Risk,1,51,94.24,2,Month-to-month,Mailed check
CUST02432,0.25834502039718815,Low Risk,0,6,94.24,6,Month-to-month,Mailed check
CUST03979,0.2583366072632759,Low Risk,0,53,94.24,5,Month-to-month,Bank transfer (automatic)
CUST06527,0.2583303848682397,Low Risk,0,5,94.24,4,Month-to-month,Credit card (automatic)
CUST00506,0.25826333293477927,Low Risk,0,18,94.24,1,Month-to-month,Bank transfer (automatic)
CUST00758,0.2582512063598158,Low Risk,0,19,94.24,3,Month-to-month,Credit card (automatic)
CUST03990,0.25822104146502545,Low Risk,0,42,94.24,4,Month-to-month,Credit card (automatic)
CUST02392,0.25822104146502545,Low Risk,1,42,94.24,4,Month-to-month,Credit card (automatic)
CUST06281,0.2582197698040147,Low Risk,1,51,94.24,3,Month-to-month,Credit card (automatic)
CUST02298,0.25821331170036355,Low Risk,0,4,94.24,3,Month-to-month,Credit card (automatic)
CUST04674,0.25820181609682424,Low Risk,1,40,94.24,1,Month-to-month,Bank transfer (automatic)
CUST03698,0.2581990973754265,Low Risk,0,3,94.24,0,Month-to-month,Credit card (automatic)
CUST03529,0.2581618943920001,Low Risk,0,4,94.24,4,Month-to-month,Credit card (automatic)
CUST05734,0.2581618943920001,Low Risk,0,4,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04257,0.2581504002809195,Low Risk,1,40,94.24,2,Month-to-month,Credit card (automatic)
CUST02217,0.25814768191250004,Low Risk,1,3,94.24,1,Month-to-month,Credit card (automatic)
CUST06099,0.25813295582842744,Low Risk,0,50,94.24,3,Month-to-month,Electronic check
CUST00406,0.25811234776707154,Low Risk,1,49,94.24,1,Month-to-month,Credit card (automatic)
CUST06323,0.25809899114112916,Low Risk,0,40,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00817,0.2580965321058287,Low Risk,0,38,94.24,0,Month-to-month,Credit card (automatic)
CUST00508,0.2580962731257172,Low Risk,0,3,94.24,2,Month-to-month,Credit card (automatic)
CUST02151,0.2580874624293671,Low Risk,0,21,94.24,0,Month-to-month,Bank transfer (automatic)
CUST06313,0.25804512996210294,Low Risk,1,38,94.24,1,Month-to-month,Credit card (automatic)
CUST04590,0.2580448710156299,Low Risk,0,3,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03168,0.25803606146370783,Low Risk,0,21,94.24,1,Month-to-month,Bank transfer (automatic)
CUST00522,0.2580252218642312,Low Risk,0,20,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04614,0.25801840888114824,Low Risk,1,39,94.24,3,Month-to-month,Credit card (automatic)
CUST02784,0.2580095460482913,Low Risk,1,49,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04743,0.257998496282018,Low Risk,0,19,94.24,1,Month-to-month,Bank transfer (automatic)
CUST04997,0.25797382898423327,Low Risk,0,20,94.24,5,Month-to-month,Credit card (automatic)
CUST03641,0.25795815520506377,Low Risk,1,49,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04570,0.2579503439403144,Low Risk,0,48,94.24,0,Month-to-month,Electronic check
CUST04604,0.2579471068745742,Low Risk,0,19,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03833,0.25794234570693414,Low Risk,0,38,94.24,3,Month-to-month,Credit card (automatic)
CUST01641,0.25794234570693414,Low Risk,0,38,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04892,0.25794234570693414,Low Risk,0,38,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06246,0.25794208682774644,Low Risk,0,3,94.24,5,Month-to-month,Bank transfer (automatic)
CUST03140,0.2579225339693683,Low Risk,1,37,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02487,0.2579225339693683,Low Risk,0,37,94.24,2,Month-to-month,Credit card (automatic)
CUST01338,0.2578787226837812,Low Risk,0,23,94.24,0,Month-to-month,Credit card (automatic)
CUST05676,0.25786425293154597,Low Risk,0,39,94.24,6,Month-to-month,Credit card (automatic)
CUST06134,0.2578565971722475,Low Risk,0,36,94.24,2,Month-to-month,Credit card (automatic)
CUST04730,0.2578251284600022,Low Risk,0,2,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00688,0.25780997946837186,Low Risk,0,47,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05397,0.2577657169575318,Low Risk,0,22,94.24,4,Month-to-month,Credit card (automatic)
CUST03783,0.2577595630519678,Low Risk,0,1,94.24,2,Month-to-month,Credit card (automatic)
CUST01571,0.25775861456650845,Low Risk,0,47,94.24,4,Month-to-month,Bank transfer (automatic)
CUST03787,0.25774499585821853,Low Risk,1,35,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02467,0.2577448514159079,Low Risk,1,48,94.24,4,Month-to-month,Electronic check
CUST01315,0.2577423042642267,Low Risk,0,34,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06110,0.2577146082065413,Low Risk,0,46,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02649,0.25770820470704237,Low Risk,0,1,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06067,0.25770438564125553,Low Risk,1,24,94.24,2,Month-to-month,Credit card (automatic)
CUST02726,0.25770438564125553,Low Risk,1,24,94.24,2,Month-to-month,Bank transfer (automatic)
CUST00572,0.25770438564125553,Low Risk,1,24,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06532,0.25770260055403504,Low Risk,1,25,94.24,1,Month-to-month,Credit card (automatic)
CUST02495,0.25770250432159447,Low Risk,0,36,94.24,5,Month-to-month,Bank transfer (automatic)
CUST01757,0.25767929933463,Low Risk,0,47,94.24,2,Month-to-month,Mailed check
CUST00263,0.25765685304296115,Low Risk,1,1,94.24,4,Month-to-month,Credit card (automatic)
CUST06216,0.25765685304296115,Low Risk,0,1,94.24,4,Month-to-month,Bank transfer (automatic)
CUST05567,0.25765590480424977,Low Risk,0,47,94.24,6,Month-to-month,Credit card (automatic)
CUST02695,0.2576512496190442,Low Risk,0,25,94.24,2,Month-to-month,Credit card (automatic)
CUST04588,0.25764265871093633,Low Risk,1,0,94.24,1,Month-to-month,Bank transfer (automatic)
CUST06791,0.2576395987452353,Low Risk,0,34,94.24,4,Month-to-month,Credit card (automatic)
CUST03916,0.2576279514312671,Low Risk,0,47,94.24,3,Month-to-month,Electronic check
CUST00089,0.2575999053655036,Low Risk,0,25,94.24,3,Month-to-month,Credit card (automatic)
CUST03683,0.2575922819868189,Low Risk,0,33,94.24,4,Month-to-month,Credit card (automatic)
CUST06936,0.25758630492591716,Low Risk,0,29,94.24,2,Month-to-month,Bank transfer (automatic)
CUST00812,0.25756317715958793,Low Risk,0,26,94.24,3,Month-to-month,Credit card (automatic)
CUST02861,0.25756317715958793,Low Risk,0,26,94.24,3,Month-to-month,Bank transfer (automatic)
CUST01669,0.25755115752701413,Low Risk,1,43,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02766,0.25753600542441046,Low Risk,0,21,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04131,0.25753600542441046,Low Risk,0,21,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01889,0.2575349691245858,Low Risk,0,29,94.24,3,Month-to-month,Credit card (automatic)
CUST00514,0.2575336508035409,Low Risk,1,44,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03809,0.2575321238958976,Low Risk,0,28,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04013,0.25752833757850085,Low Risk,0,8,94.24,0,Month-to-month,Mailed check
CUST06296,0.25751108607229656,Low Risk,1,46,94.24,2,Month-to-month,Electronic check
CUST03792,0.2574886493509167,Low Risk,0,0,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04923,0.2574846761708497,Low Risk,1,21,94.24,3,Month-to-month,Credit card (automatic)
CUST02361,0.2574846761708497,Low Risk,0,21,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04489,0.25748364000594026,Low Risk,0,29,94.24,4,Month-to-month,Bank transfer (automatic)
CUST05255,0.2574819651842938,Low Risk,0,22,94.24,0,Month-to-month,Bank transfer (automatic)
CUST04754,0.25743732626320515,Low Risk,0,0,94.24,5,Month-to-month,Bank transfer (automatic)
CUST05027,0.25743732626320515,Low Risk,1,0,94.24,5,Month-to-month,Bank transfer (automatic)
CUST02915,0.25743335360050834,Low Risk,0,21,94.24,4,Month-to-month,Bank transfer (automatic)
CUST03638,0.25743335360050834,Low Risk,0,21,94.24,4,Month-to-month,Credit card (automatic)
CUST06055,0.25740844073745067,Low Risk,0,46,94.24,4,Month-to-month,Mailed check
CUST00475,0.25739718389831856,Low Risk,1,43,94.24,4,Month-to-month,Credit card (automatic)
CUST00570,0.2573793274334385,Low Risk,0,22,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01093,0.25736723126056216,Low Risk,0,42,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06914,0.25735712809579675,Low Risk,1,46,94.24,5,Month-to-month,Mailed check
CUST03125,0.25734294455158396,Low Risk,0,45,94.24,2,Month-to-month,Mailed check
CUST03490,0.2573307285116588,Low Risk,0,21,94.24,6,Month-to-month,Credit card (automatic)
CUST01548,0.25727624673056,Low Risk,0,71,94.24,3,Month-to-month,Electronic check
CUST05398,0.25726874029139635,Low Risk,0,40,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03801,0.2572497659057871,Low Risk,1,23,94.24,2,Month-to-month,Credit card (automatic)
CUST05195,0.2572497659057871,Low Risk,1,23,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03164,0.25724067544872126,Low Risk,0,38,94.24,0,Month-to-month,Credit card (automatic)
CUST06758,0.2572249513128753,Low Risk,0,71,94.24,4,Month-to-month,Mailed check
CUST04485,0.2571495612733746,Low Risk,0,39,94.24,3,Month-to-month,Credit card (automatic)
CUST00507,0.2571495612733746,Low Risk,1,39,94.24,3,Month-to-month,Credit card (automatic)
CUST02683,0.25712359258834505,Low Risk,0,44,94.24,3,Month-to-month,Mailed check
CUST07038,0.2570594098724252,Low Risk,0,25,94.24,2,Month-to-month,Credit card (automatic)
CUST02659,0.2570581437912818,Low Risk,0,43,94.24,1,Month-to-month,Electronic check
CUST04864,0.2570355524433701,Low Risk,0,38,94.24,4,Month-to-month,Credit card (automatic)
CUST01431,0.2570296343860443,Low Risk,0,37,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02161,0.2570068768114155,Low Risk,0,43,94.24,2,Month-to-month,Electronic check
CUST01572,0.25697844160034955,Low Risk,1,36,94.24,3,Month-to-month,Credit card (automatic)
CUST06156,0.25696978610291704,Low Risk,0,44,94.24,6,Month-to-month,Mailed check
CUST04686,0.25695561651981075,Low Risk,0,43,94.24,3,Month-to-month,Electronic check
CUST02904,0.256946968835536,Low Risk,0,32,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02307,0.256946968835536,Low Risk,0,32,94.24,1,Month-to-month,Credit card (automatic)
CUST05620,0.25693374138630626,Low Risk,1,35,94.24,3,Month-to-month,Credit card (automatic)
CUST01094,0.2569173475056947,Low Risk,1,33,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06875,0.25689571636128,Low Risk,0,32,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06355,0.25689571636128,Low Risk,0,32,94.24,2,Month-to-month,Credit card (automatic)
CUST01038,0.25689571636128,Low Risk,0,32,94.24,2,Month-to-month,Credit card (automatic)
CUST05591,0.2568893383700025,Low Risk,0,29,94.24,2,Month-to-month,Bank transfer (automatic)
CUST00142,0.25688345327663975,Low Risk,1,7,94.24,2,Month-to-month,Electronic check
CUST00911,0.25688322876169983,Low Risk,0,31,94.24,2,Month-to-month,Credit card (automatic)
CUST02265,0.25688076858220765,Low Risk,0,30,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01109,0.25688076858220765,Low Risk,1,30,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03612,0.25688076858220765,Low Risk,1,30,94.24,2,Month-to-month,Credit card (automatic)
CUST04769,0.2568660988974166,Low Risk,1,33,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05877,0.2568380934177226,Low Risk,0,29,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03021,0.25677828760514493,Low Risk,1,30,94.24,4,Month-to-month,Credit card (automatic)
CUST01024,0.2567364805721968,Low Risk,0,42,94.24,4,Month-to-month,Mailed check
CUST04540,0.2567364805721968,Low Risk,0,42,94.24,4,Month-to-month,Mailed check
CUST02189,0.2567202137792139,Low Risk,0,9,94.24,1,Month-to-month,Electronic check
CUST05471,0.2566710962661951,Low Risk,1,41,94.24,2,Month-to-month,Mailed check
CUST00401,0.2566681938153049,Low Risk,1,68,94.24,6,Month-to-month,Mailed check
CUST05381,0.2566198798152156,Low Risk,0,41,94.24,3,Month-to-month,Mailed check
CUST00864,0.2565033137388985,Low Risk,0,40,94.24,2,Month-to-month,Electronic check
CUST06466,0.2563349218758159,Low Risk,1,71,94.24,0,Month-to-month,Electronic check
CUST05982,0.2563213647515957,Low Risk,0,65,94.24,4,Month-to-month,Electronic check
CUST06847,0.2562701940270759,Low Risk,1,65,94.24,5,Month-to-month,Electronic check
CUST03994,0.256223983746242,Low Risk,0,64,94.24,3,Month-to-month,Mailed check
CUST03483,0.25618142446884656,Low Risk,1,71,94.24,3,Month-to-month,Mailed check
CUST05138,0.2561168136216205,Low Risk,0,38,94.24,3,Month-to-month,Mailed check
CUST01222,0.256085013769701,Low Risk,1,70,94.24,2,Month-to-month,Mailed check
CUST00097,0.2560496934920157,Low Risk,1,9,94.24,1,Month-to-month,Electronic check
CUST01570,0.2560145324205237,Low Risk,0,38,94.24,5,Month-to-month,Mailed check
CUST06885,0.2559380716441569,Low Risk,0,69,94.24,2,Month-to-month,Mailed check
CUST05994,0.2558840158185735,Low Risk,1,36,94.24,1,Month-to-month,Mailed check
CUST04528,0.2557306955706654,Low Risk,0,36,94.24,4,Month-to-month,Electronic check
CUST04228,0.25571657079809573,Low Risk,0,35,94.24,1,Month-to-month,Mailed check
CUST05888,0.2556876540110446,Low Risk,0,60,94.24,2,Month-to-month,Electronic check
CUST06798,0.2556797614190926,Low Risk,0,8,94.24,1,Month-to-month,Electronic check
CUST06887,0.25563656630978465,Low Risk,1,60,94.24,3,Month-to-month,Electronic check
CUST01667,0.255614394511497,Low Risk,0,35,94.24,3,Month-to-month,Mailed check
CUST04609,0.25557797882819405,Low Risk,0,61,94.24,7,Month-to-month,Electronic check
CUST01427,0.25554919771996826,Low Risk,0,34,94.24,1,Month-to-month,Mailed check
CUST01012,0.25552652152957644,Low Risk,0,8,94.24,4,Month-to-month,Electronic check
CUST05538,0.25550126082551755,Low Risk,0,66,94.24,2,Month-to-month,Mailed check
CUST04167,0.25550126082551755,Low Risk,0,66,94.24,2,Month-to-month,Electronic check
CUST05919,0.2554929420878216,Low Risk,0,67,94.24,5,Month-to-month,Mailed check
CUST04148,0.2554499151794061,Low Risk,0,10,94.24,0,Month-to-month,Mailed check
CUST06582,0.2554470653573815,Low Risk,0,34,94.24,3,Month-to-month,Electronic check
CUST02903,0.2554470653573815,Low Risk,0,34,94.24,3,Month-to-month,Electronic check
CUST01150,0.25539914104863404,Low Risk,0,66,94.24,4,Month-to-month,Mailed check
CUST01036,0.25539914104863404,Low Risk,0,66,94.24,4,Month-to-month,Mailed check
CUST05761,0.25539885868022444,Low Risk,1,10,94.24,1,Month-to-month,Mailed check
CUST00421,0.25529676579701255,Low Risk,0,10,94.24,3,Month-to-month,Electronic check
CUST06972,0.25529633932055645,Low Risk,0,58,94.24,4,Month-to-month,Electronic check
CUST02014,0.2552550762404846,Low Risk,0,57,94.24,2,Month-to-month,Electronic check
CUST06494,0.25524572941401885,Low Risk,0,10,94.24,4,Month-to-month,Mailed check
CUST00286,0.255228774020299,Low Risk,0,33,94.24,4,Month-to-month,Electronic check
CUST01205,0.25516265082984274,Low Risk,0,64,94.24,3,Month-to-month,Electronic check
CUST01043,0.25494550979910685,Low Risk,0,31,94.24,3,Month-to-month,Electronic check
CUST01621,0.2549292806684142,Low Risk,0,62,94.24,2,Month-to-month,Electronic check
CUST03725,0.2548945196011816,Low Risk,0,31,94.24,4,Month-to-month,Electronic check
CUST01870,0.25488042519689746,Low Risk,0,30,94.24,1,Month-to-month,Mailed check
CUST06932,0.25482944356392634,Low Risk,1,30,94.24,2,Month-to-month,Mailed check
CUST03066,0.25482944356392634,Low Risk,0,30,94.24,2,Month-to-month,Electronic check
CUST06447,0.25481416435427484,Low Risk,0,10,94.24,3,Month-to-month,Mailed check
CUST02277,0.2547275004303876,Low Risk,0,30,94.24,4,Month-to-month,Mailed check
CUST06982,0.25461019062251017,Low Risk,0,9,94.24,3,Month-to-month,Electronic check
CUST04047,0.2545974154264057,Low Risk,0,28,94.24,0,Month-to-month,Mailed check
CUST04458,0.25456024208850075,Low Risk,0,59,94.24,1,Month-to-month,Electronic check
CUST01203,0.25454647106318196,Low Risk,1,28,94.24,1,Month-to-month,Electronic check
CUST05348,0.25450961380379816,Low Risk,0,29,94.24,5,Month-to-month,Mailed check
CUST04911,0.2544955334134223,Low Risk,0,28,94.24,2,Month-to-month,Electronic check
CUST05452,0.2544955334134223,Low Risk,1,28,94.24,2,Month-to-month,Mailed check
CUST05533,0.2544583698730414,Low Risk,0,59,94.24,3,Month-to-month,Mailed check
CUST04482,0.2544446024776348,Low Risk,0,28,94.24,3,Month-to-month,Mailed check
CUST00821,0.2544446024776348,Low Risk,0,28,94.24,3,Month-to-month,Electronic check
CUST06999,0.25441529872375424,Low Risk,1,51,94.24,2,Month-to-month,Electronic check
CUST05782,0.254393678256327,Low Risk,0,28,94.24,4,Month-to-month,Electronic check
CUST01027,0.2543796020913192,Low Risk,0,27,94.24,1,Month-to-month,Mailed check
CUST05072,0.25433013168291485,Low Risk,0,50,94.24,1,Month-to-month,Electronic check
CUST06068,0.2543203246689538,Low Risk,0,58,94.24,3,Month-to-month,Electronic check
CUST05297,0.2542423231160639,Low Risk,1,72,94.24,1,Month-to-month,Mailed check
CUST02740,0.25422832014910146,Low Risk,0,50,94.24,3,Month-to-month,Mailed check
CUST03339,0.25422832014910146,Low Risk,0,50,94.24,3,Month-to-month,Mailed check
CUST02902,0.25422713800388286,Low Risk,0,11,94.24,3,Month-to-month,Electronic check
CUST00323,0.2541774244568862,Low Risk,1,50,94.24,4,Month-to-month,Mailed check
CUST00540,0.2541774244568862,Low Risk,0,50,94.24,4,Month-to-month,Mailed check
CUST01682,0.2541759797873019,Low Risk,0,27,94.24,5,Month-to-month,Electronic check
CUST04197,0.2541405347529369,Low Risk,0,72,94.24,3,Month-to-month,Electronic check
CUST02417,0.2541405347529369,Low Risk,1,72,94.24,3,Month-to-month,Mailed check
CUST05113,0.25410271301270937,Low Risk,0,71,94.24,1,Month-to-month,Mailed check
CUST03730,0.25400179712089754,Low Risk,0,11,94.24,1,Month-to-month,Mailed check
CUST01754,0.2539941633385714,Low Risk,0,9,94.24,2,Month-to-month,Electronic check
CUST02975,0.2539524758859799,Low Risk,1,10,94.24,1,Month-to-month,Electronic check
CUST01674,0.2539509313355146,Low Risk,0,11,94.24,2,Month-to-month,Mailed check
CUST02892,0.25394329856152265,Low Risk,0,9,94.24,3,Month-to-month,Mailed check
CUST06544,0.2539000722695032,Low Risk,1,11,94.24,3,Month-to-month,Electronic check
CUST02485,0.25384921992336423,Low Risk,0,11,94.24,4,Month-to-month,Mailed check
CUST00964,0.25377773525420655,Low Risk,0,24,94.24,3,Month-to-month,Electronic check
CUST01176,0.25377726583239985,Low Risk,1,47,94.24,4,Month-to-month,Mailed check
CUST02256,0.25377726583239985,Low Risk,1,47,94.24,4,Month-to-month,Electronic check
CUST06842,0.25374845921726835,Low Risk,1,46,94.24,2,Month-to-month,Electronic check
CUST05672,0.2536703947676987,Low Risk,0,45,94.24,1,Month-to-month,Mailed check
CUST00989,0.253662019656231,Low Risk,0,23,94.24,2,Month-to-month,Mailed check
CUST06393,0.2536174774140797,Low Risk,0,52,94.24,1,Month-to-month,Mailed check
CUST00034,0.25356875752598457,Low Risk,0,45,94.24,3,Month-to-month,Electronic check
CUST01867,0.25356875752598457,Low Risk,1,45,94.24,3,Month-to-month,Mailed check
CUST00895,0.25350957720158174,Low Risk,0,23,94.24,5,Month-to-month,Mailed check
CUST06812,0.2535023547724494,Low Risk,0,12,94.24,0,Month-to-month,Mailed check
CUST01791,0.25350193930227005,Low Risk,0,67,94.24,2,Month-to-month,Electronic check
CUST06407,0.25349436491249816,Low Risk,0,46,94.24,7,Month-to-month,Mailed check
CUST03160,0.25348790450339415,Low Risk,1,51,94.24,1,Month-to-month,Electronic check
CUST00608,0.2534447344779457,Low Risk,0,22,94.24,3,Month-to-month,Mailed check
CUST00968,0.2534007619989105,Low Risk,1,12,94.24,2,Month-to-month,Mailed check
CUST05174,0.2534007619989105,Low Risk,0,12,94.24,2,Month-to-month,Mailed check
CUST04034,0.2533431569593586,Low Risk,0,22,94.24,5,Month-to-month,Electronic check
CUST01068,0.25332911917241263,Low Risk,0,21,94.24,2,Month-to-month,Electronic check
CUST04532,0.25331597594740857,Low Risk,1,66,94.24,3,Month-to-month,Mailed check
CUST03244,0.25330904085366723,Low Risk,0,50,94.24,2,Month-to-month,Electronic check
CUST00195,0.253182550295086,Low Risk,0,49,94.24,2,Month-to-month,Electronic check
CUST00226,0.2531818060299434,Low Risk,0,65,94.24,3,Month-to-month,Electronic check
CUST06703,0.253173115348715,Low Risk,0,41,94.24,1,Month-to-month,Electronic check
CUST04378,0.2531627772189112,Low Risk,0,20,94.24,2,Month-to-month,Mailed check
CUST05362,0.253153885368494,Low Risk,0,12,94.24,3,Month-to-month,Electronic check
CUST06981,0.2531310487346817,Low Risk,1,65,94.24,4,Month-to-month,Electronic check
CUST05258,0.2531013916509754,Low Risk,1,72,94.24,2,Month-to-month,Mailed check
CUST05949,0.2531013916509754,Low Risk,0,72,94.24,2,Month-to-month,Electronic check
CUST00469,0.25309941889743065,Low Risk,0,64,94.24,2,Month-to-month,Mailed check
CUST05519,0.2530105330820721,Low Risk,1,20,94.24,5,Month-to-month,Electronic check
CUST04218,0.25300328485627777,Low Risk,1,40,94.24,2,Month-to-month,Mailed check
CUST04464,0.2529346717938628,Low Risk,0,47,94.24,2,Month-to-month,Electronic check
CUST04831,0.2529018243295603,Low Risk,0,40,94.24,4,Month-to-month,Electronic check
CUST05580,0.25283030997538425,Low Risk,0,18,94.24,2,Month-to-month,Mailed check
CUST04949,0.25283030997538425,Low Risk,0,18,94.24,2,Month-to-month,Electronic check
